C0,C1,C2,C3,C4,C5
3.150554,-0.97463727,0.27078426,-1.5853047,-2.717348,5.3065724
3.150554,-0.97463727,0.27078426,-1.5853047,-2.717348,5.3065724
2.6199608,1.0741038,0.6973796,-0.3008876,-3.790989,7.7915726
2.6199608,1.0741038,0.6973796,-0.3008876,-3.790989,7.7915726
2.1850605,2.3503351,1.0739052,-0.6035726,-2.551226,9.962182
1.2467854,2.969605,1.1633345,-0.47038507,-3.0375924,10.32676
1.2467854,2.969605,1.1633345,-0.47038507,-3.0375924,10.32676
0.12534767,2.6037707,0.558931,0.52386814,-1.7203531,6.677967
0.12534767,2.6037707,0.558931,0.52386814,-1.7203531,6.677967
-1.3575666,2.410419,0.6395745,-0.68878984,-0.8403387,2.3386881
-1.3575666,2.410419,0.6395745,-0.68878984,-0.8403387,2.3386881
-1.4205288,2.4941907,0.20441556,1.1418025,0.70385724,-3.736104
-1.4205288,2.4941907,0.20441556,1.1418025,0.70385724,-3.736104
-0.208458,2.3222816,0.6341102,0.28931016,0.64571553,-8.913107
0.5692376,2.367001,0.67747664,-1.1942711,3.0208638,-10.211177
0.5692376,2.367001,0.67747664,-1.1942711,3.0208638,-10.211177
1.4126358,2.3059142,1.1637726,-0.22091942,3.35304,-9.30602
1.4126358,2.3059142,1.1637726,-0.22091942,3.35304,-9.30602
3.6235013,2.3107426,1.104103,-0.8349619,3.0934143,-10.192033
3.6235013,2.3107426,1.104103,-0.8349619,3.0934143,-10.192033
2.9612772,-0.7676193,-0.42751026,-2.5593843,-0.42216197,-3.0946293
2.9612772,-0.7676193,-0.42751026,-2.5593843,-0.42216197,-3.0946293
3.396555,-2.1706307,-1.2265933,-4.0349383,-1.7133545,0.33637467
2.636584,0.12938714,-1.1596119,1.8016394,-4.521043,4.3554416
2.636584,0.12938714,-1.1596119,1.8016394,-4.521043,4.3554416
3.5649915,1.6940616,1.3058498,2.7584412,-4.166783,9.676376
3.5649915,1.6940616,1.3058498,2.7584412,-4.166783,9.676376
1.9439597,2.8716388,1.7119514,1.5239794,-2.5480397,12.037438
1.9439597,2.8716388,1.7119514,1.5239794,-2.5480397,12.037438
0.7069173,2.6311624,1.1270514,-0.06964576,-1.4388818,8.504844
0.7069173,2.6311624,1.1270514,-0.06964576,-1.4388818,8.504844
-1.0240235,2.9513342,0.64755857,-1.0690686,-0.6680474,5.4100285
-1.1237102,2.593892,0.0014276505,0.824328,1.2473106,-0.4149766
-1.1237102,2.593892,0.0014276505,0.824328,1.2473106,-0.4149766
-0.4720091,2.2650008,0.10537624,0.971578,1.0460442,-5.5296526
