C0,C1,C2,C3,C4,C5
0.18576813,0.9020014,0.2398808,2.954313,-1.8775036,-7.834371
0.54495037,1.0036683,0.090840995,2.3266711,-3.6376202,-8.291064
0.5592762,0.8197908,0.118192315,1.1245116,-1.9557235,-5.9714127
0.5592762,0.8197908,0.118192315,1.1245116,-1.9557235,-5.9714127
0.7260233,0.52774394,-0.07261449,0.40482366,-0.23306952,-0.55347914
0.66421914,0.50612134,-0.04804021,0.23213473,0.07249129,2.2410812
0.66421914,0.50612134,-0.04804021,0.23213473,0.07249129,2.2410812
0.606427,0.54217714,0.0068357587,-0.14550981,1.3300374,6.6285686
0.606427,0.54217714,0.0068357587,-0.14550981,1.3300374,6.6285686
0.2951768,0.972157,0.1673997,-0.4673297,0.87763464,11.898982
0.2951768,0.972157,0.1673997,-0.4673297,0.87763464,11.898982
-2.0753176,0.32665643,0.05808747,-2.0730076,8.344833,9.432999
-1.5669726,0.6388453,-1.988957,-1.715831,2.851759,1.9644605
-1.5669726,0.6388453,-1.988957,-1.715831,2.851759,1.9644605
-0.6118939,0.53320086,-0.3489483,4.9472446,-4.0062833,-6.519071
-0.6118939,0.53320086,-0.3489483,4.9472446,-4.0062833,-6.519071
0.16877675,0.67101204,0.10408223,2.7379184,-4.1180625,-8.195572
0.16877675,0.67101204,0.10408223,2.7379184,-4.1180625,-8.195572
0.53486884,0.8321259,0.01954925,1.4976654,-4.0035048,-8.148096
0.53486884,0.8321259,0.01954925,1.4976654,-4.0035048,-8.148096
0.56045747,0.7788328,0.007441163,0.6271958,-2.0899744,-6.0885115
0.7099303,0.52911323,-0.08097631,-0.02653847,0.7810639,-1.1258702
0.7099303,0.52911323,-0.08097631,-0.02653847,0.7810639,-1.1258702
0.6188938,0.528441,-0.040115,-0.34107044,0.8612242,3.8877642
0.6188938,0.528441,-0.040115,-0.34107044,0.8612242,3.8877642
0.52476376,0.56996304,0.24729174,-0.89285725,1.6775874,8.005802
0.52476376,0.56996304,0.24729174,-0.89285725,1.6775874,8.005802
0.13850802,0.9043536,0.16122383,-3.6437168,2.1222506,10.993158
0.13850802,0.9043536,0.16122383,-3.6437168,2.1222506,10.993158
-1.3446227,0.74069965,-0.62364805,-3.8908694,6.7524924,9.75543
-1.5583596,0.8861159,-1.8778956,1.0134234,-0.30333593,-1.4196173
-1.5583596,0.8861159,-1.8778956,1.0134234,-0.30333593,-1.4196173
-0.3279823,0.5198132,-0.09243107,5.5767646,-3.6251118,-6.1801057
-0.3279823,0.5198132,-0.09243107,5.5767646,-3.6251118,-6.1801057
0.26679337,0.62370455,0.18027884,2.8055258,-3.8184516,-7.350932
0.26679337,0.62370455,0.18027884,2.8055258,-3.8184516,-7.350932
0.5355462,0.6971129,0.0022320151,0.8715814,-3.9910226,-7.275796
0.5355462,0.6971129,0.0022320151,0.8715814,-3.9910226,-7.275796
0.61588323,0.77452797,-0.12172508,0.19886845,-2.8399253,-5.932983
0.68569833,0.477517,-0.21660352,0.65110064,-1.5412377,-1.7413121
0.68569833,0.477517,-0.21660352,0.65110064,-1.5412377,-1.7413121
0.60516727,0.3033216,-0.057888985,0.8040866,1.2753849,4.3302736
