C0,C1,C2,C3,C4,C5
1.651955,2.4818535,1.0054009,-6.012215,7.4167233,21.200098
1.651955,2.4818535,1.0054009,-6.012215,7.4167233,21.200098
-3.1045966,2.8723176,-6.029114,3.3449595,6.5890903,-0.29902682
-3.1045966,2.8723176,-6.029114,3.3449595,6.5890903,-0.29902682
0.73391736,0.5458801,1.1556752,6.175789,-11.689925,-14.920929
0.73391736,0.5458801,1.1556752,6.175789,-11.689925,-14.920929
2.5565932,-0.044359744,0.28802663,0.32014096,-0.10233731,-3.7642775
1.9278407,1.453589,0.34964252,-5.5595784,4.6856604,15.724802
1.9278407,1.453589,0.34964252,-5.5595784,4.6856604,15.724802
-3.7615862,2.6744897,-4.374174,-4.72322,11.455728,4.180171
-3.7615862,2.6744897,-4.374174,-4.72322,11.455728,4.180171
0.34682918,0.20813197,1.2647171,9.231124,-11.284046,-13.720696
0.34682918,0.20813197,1.2647171,9.231124,-11.284046,-13.720696
1.3767618,1.4667585,-0.44585466,1.5770017,-4.055783,-10.18814
1.3767618,1.4667585,-0.44585466,1.5770017,-4.055783,-10.18814
2.811411,-0.21136308,0.16289872,-2.2186959,3.623969,6.583373
0.86189544,3.3174903,0.7784674,-5.571182,7.8814096,21.504152
0.86189544,3.3174903,0.7784674,-5.571182,7.8814096,21.504152
-2.2876139,2.851895,-4.8337097,7.289437,-0.622295,-6.7800174
-2.2876139,2.851895,-4.8337097,7.289437,-0.622295,-6.7800174
0.2863985,0.6147084,1.3093636,2.0112455,-7.5430083,-12.827094
0.2863985,0.6147084,1.3093636,2.0112455,-7.5430083,-12.827094
2.1912985,0.4457199,-0.06239301,2.1275244,-2.6350346,-6.364791
2.1912985,0.4457199,-0.06239301,2.1275244,-2.6350346,-6.364791
2.1072888,1.0098698,0.4268816,-4.1609197,5.3044996,14.363151
-2.7533743,2.6824112,-1.9823401,-8.922472,9.649283,13.64959
-2.7533743,2.6824112,-1.9823401,-8.922472,9.649283,13.64959
0.52736247,0.8714465,0.37094903,9.444789,-14.6443205,-14.174272
0.52736247,0.8714465,0.37094903,9.444789,-14.6443205,-14.174272
1.015471,1.3502765,-0.1182943,0.333611,-2.5058303,-10.95526
1.015471,1.3502765,-0.1182943,0.333611,-2.5058303,-10.95526
2.8892877,-0.6245016,0.27453458,-0.52587926,-0.7899825,2.5826702
1.0799205,2.2563515,0.73797905,-4.5076647,7.9354777,18.901798
1.0799205,2.2563515,0.73797905,-4.5076647,7.9354777,18.901798
-3.3844004,2.4260328,-5.3686366,2.534923,3.4321811,-1.7639811
-3.3844004,2.4260328,-5.3686366,2.534923,3.4321811,-1.7639811
0.43104506,0.43769258,1.1808321,4.09036,-9.617472,-12.37636
0.43104506,0.43769258,1.1808321,4.09036,-9.617472,-12.37636
1.9262923,0.6609031,-0.42991513,1.9364512,-2.8024263,-7.5982933
1.9262923,0.6609031,-0.42991513,1.9364512,-2.8024263,-7.5982933
2.5938764,0.7427442,0.42445946,-4.121073,6.9001026,15.086533
2.5938764,0.7427442,0.42445946,-4.121073,6.9001026,15.086533
-2.8421438,3.5192282,-4.1687536,-10.053217,13.451138,13.208213
1.1324971,0.6447009,1.1677108,9.319615,-16.58273,-13.101093
1.1324971,0.6447009,1.1677108,9.319615,-16.58273,-13.101093
1.173857,0.70354146,-0.04205787,0.537037,-1.9164698,-9.094199
1.173857,0.70354146,-0.04205787,0.537037,-1.9164698,-9.094199
2.7361023,-0.35446626,0.7606631,-3.4574337,5.5165424,9.795791
2.7361023,-0.35446626,0.7606631,-3.4574337,5.5165424,9.795791
-0.058108926,3.670559,-1.782545,-12.278851,14.163337,19.808634
0.4202932,1.6668308,0.2881602,10.512161,-14.261813,-9.81389
0.4202932,1.6668308,0.2881602,10.512161,-14.261813,-9.81389
0.07687163,0.5480697,0.8076859,1.1123956,-5.734969,-11.008503
0.07687163,0.5480697,0.8076859,1.1123956,-5.734969,-11.008503
2.2754667,0.022467315,0.036606193,0.86884445,-5.026053,-6.294595
2.2754667,0.022467315,0.036606193,0.86884445,-5.026053,-6.294595
