C0,C1,C2,C3,C4,C5
0.48884368,0.35910672,0.17818749,2.093824,0.49070007,1.905583
0.2730466,0.33913243,0.32150722,1.676268,-0.15945983,2.808412
0.2730466,0.33913243,0.32150722,1.676268,-0.15945983,2.808412
-0.12620485,0.49992898,0.4312259,0.59195894,0.18500744,3.4299722
-0.12620485,0.49992898,0.4312259,0.59195894,0.18500744,3.4299722
-0.5331483,0.34570384,0.46087468,-0.2517292,0.025941364,4.106186
-0.5331483,0.34570384,0.46087468,-0.2517292,0.025941364,4.106186
-0.95665157,0.15857595,0.2958393,-1.073696,0.06416136,4.228004
-0.95665157,0.15857595,0.2958393,-1.073696,0.06416136,4.228004
-1.2465532,-0.18591899,-0.15006244,-0.6237429,-1.1358298,3.3616693
-1.1352862,-0.3016382,-0.43578434,0.52289575,-2.4404712,0.41362503
-1.1352862,-0.3016382,-0.43578434,0.52289575,-2.4404712,0.41362503
-0.7813132,-0.3693112,-0.31146872,1.8081968,-3.2102287,-1.4668988
-0.7813132,-0.3693112,-0.31146872,1.8081968,-3.2102287,-1.4668988
-0.58237636,-0.27385718,-0.20780814,1.160507,-3.2637262,-2.3334432
-0.58237636,-0.27385718,-0.20780814,1.160507,-3.2637262,-2.3334432
-0.4955169,-0.016370237,-0.2501061,0.4827226,-3.5315247,-2.2382107
-0.4955169,-0.016370237,-0.2501061,0.4827226,-3.5315247,-2.2382107
-0.74964905,0.18095005,-0.23168707,-0.5132417,-3.3110664,-1.7746344
-0.93538773,0.4556939,-0.29204,-1.9234504,-1.6439916,-2.6721487
-0.93538773,0.4556939,-0.29204,-1.9234504,-1.6439916,-2.6721487
-0.75293785,0.9979831,-0.3885939,-3.0968769,1.1465878,-4.252703
-0.75293785,0.9979831,-0.3885939,-3.0968769,1.1465878,-4.252703
-0.13924819,1.1086949,-0.5047233,-2.4020092,2.7919068,-4.5911336
-0.13924819,1.1086949,-0.5047233,-2.4020092,2.7919068,-4.5911336
0.24336421,0.9958582,-0.46486068,-0.19046868,1.7489331,-3.7895136
0.24336421,0.9958582,-0.46486068,-0.19046868,1.7489331,-3.7895136
0.5738404,0.7550515,-0.35906744,1.4389095,0.61139023,-2.7775137
0.9314529,0.5680989,0.008609176,2.1948729,1.2756739,-1.5669844
0.9314529,0.5680989,0.008609176,2.1948729,1.2756739,-1.5669844
1.0150646,0.4976123,0.09596896,1.098077,0.96167636,1.2002223
1.0150646,0.4976123,0.09596896,1.098077,0.96167636,1.2002223
0.49382728,0.52826595,0.017599702,1.6546959,-0.6119948,2.583389
0.49382728,0.52826595,0.017599702,1.6546959,-0.6119948,2.583389
0.11197376,0.4453348,0.09236276,1.6179674,-0.63004273,2.8638554
0.11197376,0.4453348,0.09236276,1.6179674,-0.63004273,2.8638554
-0.09485179,0.36236155,0.22565019,1.076412,0.5717356,3.1061656
-0.09485179,0.36236155,0.22565019,1.076412,0.5717356,3.1061656
-0.32112873,0.29049373,0.2862656,0.035306204,0.9550258,3.0319183
-0.49659318,0.21511388,0.19604194,-0.6613022,1.1736438,3.3653057
-0.49659318,0.21511388,0.19604194,-0.6613022,1.1736438,3.3653057
-0.7692059,0.011463523,0.10825467,-1.2118149,1.4111105,3.1538196
-0.7692059,0.011463523,0.10825467,-1.2118149,1.4111105,3.1538196
-1.0933763,-0.18940675,-0.17167115,-0.52226555,-0.038352244,2.519672
-1.0933763,-0.18940675,-0.17167115,-0.52226555,-0.038352244,2.519672
-1.1444631,-0.32759923,-0.18204594,-0.1422341,-1.9670169,-0.3359516
-0.7174557,-0.22590292,-0.25203872,0.3759616,-1.1211052,-2.1814513
-0.7174557,-0.22590292,-0.25203872,0.3759616,-1.1211052,-2.1814513
-0.46575454,-0.12469709,-0.2592045,0.67391837,-0.5782763,-2.9840815
-0.46575454,-0.12469709,-0.2592045,0.67391837,-0.5782763,-2.9840815
-0.22929138,0.29303914,-0.28835762,0.8133486,-1.557689,-3.8368943
-0.22929138,0.29303914,-0.28835762,0.8133486,-1.557689,-3.8368943
-0.09138578,0.45617867,-0.28594172,0.62854195,-1.9577528,-3.3934014
-0.09138578,0.45617867,-0.28594172,0.62854195,-1.9577528,-3.3934014
-0.007372856,0.53472304,-0.2737366,-0.04197684,-0.7534749,-3.1011908
0.3092507,0.70999116,-0.2632898,-0.8586605,0.8722194,-2.7807832
0.3092507,0.70999116,-0.2632898,-0.8586605,0.8722194,-2.7807832
0.7826859,0.68528605,-0.25676942,-0.8284574,2.3255527,-1.2029889
0.7826859,0.68528605,-0.25676942,-0.8284574,2.3255527,-1.2029889
0.63494253,0.6910362,-0.0329417,0.5526309,1.4466386,1.16393
0.63494253,0.6910362,-0.0329417,0.5526309,1.4466386,1.16393
0.4337737,0.52879596,-0.014500856,0.6101001,-0.35038653,2.055214
0.4337737,0.52879596,-0.014500856,0.6101001,-0.35038653,2.055214
0.16370445,0.38870636,0.09775221,1.9767987,-0.7986058,2.5081336
0.11913121,0.19953609,0.26346767,0.37766045,0.36455238,2.580182
0.11913121,0.19953609,0.26346767,0.37766045,0.36455238,2.580182
-0.10385215,0.13033724,0.044654846,-0.5962938,1.3640208,3.4211066
-0.10385215,0.13033724,0.044654846,-0.5962938,1.3640208,3.4211066
-0.43759,0.048270583,-0.032122374,-0.035560414,1.3357137,3.3849103
-0.43759,0.048270583,-0.032122374,-0.035560414,1.3357137,3.3849103
-0.6600995,0.03900671,0.07166898,1.4135956,0.38690233,3.6096592
-0.6600995,0.03900671,0.07166898,1.4135956,0.38690233,3.6096592
-1.0569577,0.017187715,0.17895281,2.201294,-0.97802377,3.4728713
-1.3132257,-0.12271559,0.35858297,1.8283396,-2.6445293,2.1682882
-1.3132257,-0.12271559,0.35858297,1.8283396,-2.6445293,2.1682882
-1.205572,-0.22209346,0.4864024,-0.18851966,-2.6069071,-0.5664496
-1.205572,-0.22209346,0.4864024,-0.18851966,-2.6069071,-0.5664496
-0.8900702,0.060510993,0.059209406,-2.4654422,-2.4426885,-2.1922507
-0.8900702,0.060510993,0.059209406,-2.4654422,-2.4426885,-2.1922507
-0.68800145,0.24272221,-0.3872974,-2.3301885,-3.7471337,-2.7165182
-0.68800145,0.24272221,-0.3872974,-2.3301885,-3.7471337,-2.7165182
-0.6666845,0.39008862,-0.4376464,-1.7835836,-4.4035206,-2.7573097
-0.7061653,0.47778893,-0.43946683,-1.8080237,-2.7148843,-3.3932672
-0.7061653,0.47778893,-0.43946683,-1.8080237,-2.7148843,-3.3932672
-0.42195803,0.82644963,-0.5196276,-2.3723238,-0.48873562,-4.7030582
-0.42195803,0.82644963,-0.5196276,-2.3723238,-0.48873562,-4.7030582
-0.014944673,0.8834934,-0.56971,-2.1218383,0.81492496,-4.267151
-0.014944673,0.8834934,-0.56971,-2.1218383,0.81492496,-4.267151
0.2330777,0.8968456,-0.5649196,-1.6684846,1.1479135,-3.6589894
0.2330777,0.8968456,-0.5649196,-1.6684846,1.1479135,-3.6589894
0.5334493,0.9294718,-0.5384768,-0.6476855,1.3196061,-2.5300972
0.7311009,0.8924093,-0.4453925,0.34233823,1.0649999,-0.5152217
0.7311009,0.8924093,-0.4453925,0.34233823,1.0649999,-0.5152217
0.5477631,0.7819832,-0.32440233,1.6950507,0.8778051,2.0430195
