C0,C1,C2,C3,C4,C5
0.012026431,8.400343E-5,0.015272677,-0.0019603334,-0.006183172,-6.1581656E-4
0.011533694,-0.00424123,-0.007218063,-2.1196809E-4,0.0013749162,-1.3261754E-4
0.011533694,-0.00424123,-0.007218063,-2.1196809E-4,0.0013749162,-1.3261754E-4
0.009173878,1.454074E-4,0.017180681,0.0019556554,-0.001163492,-0.0014124196
0.009173878,1.454074E-4,0.017180681,0.0019556554,-0.001163492,-0.0014124196
0.012344739,-0.003842203,0.011305749,-8.18816E-4,-4.61095E-4,-7.608859E-4
0.012344739,-0.003842203,0.011305749,-8.18816E-4,-4.61095E-4,-7.608859E-4
0.010027379,-0.0023667067,0.010329485,-2.2282917E-4,-2.2026617E-4,0.0012682499
0.010027379,-0.0023667067,0.010329485,-2.2282917E-4,-2.2026617E-4,0.0012682499
0.007876083,-0.0010134839,0.011718452,-0.0018226095,2.4210475E-4,-0.0012617046
0.012829228,-0.0057098046,0.010543644,9.192303E-4,-0.0017794436,6.6115614E-4
0.012829228,-0.0057098046,0.010543644,9.192303E-4,-0.0017794436,6.6115614E-4
0.012040647,0.0033077933,0.013168097,-5.7712104E-4,5.749706E-4,-1.7378107E-4
0.012040647,0.0033077933,0.013168097,-5.7712104E-4,5.749706E-4,-1.7378107E-4
0.010414425,-0.0014679916,0.00942874,-0.003991669,-4.780013E-5,0.0018997015
0.010414425,-0.0014679916,0.00942874,-0.003991669,-4.780013E-5,0.0018997015
0.013029307,0.0017437488,0.009672463,0.0030022068,6.851014E-4,-7.973006E-4
0.013029307,0.0017437488,0.009672463,0.0030022068,6.851014E-4,-7.973006E-4
0.013198865,-0.009226758,0.012342989,0.0015280182,-4.2207213E-4,-2.7456693E-4
0.0056216326,-0.0023983493,0.012205601,0.0012296354,-0.0018645865,-0.0019570943
0.0056216326,-0.0023983493,0.012205601,0.0012296354,-0.0018645865,-0.0019570943
0.011834521,-0.00541484,0.011076927,-8.7926537E-4,-0.0024451157,-4.2721536E-4
0.011834521,-0.00541484,0.011076927,-8.7926537E-4,-0.0024451157,-4.2721536E-4
0.010895101,-4.7329254E-4,0.022018254,0.006088487,-0.0062037716,2.2797938E-4
0.010895101,-4.7329254E-4,0.022018254,0.006088487,-0.0062037716,2.2797938E-4
0.00675272,-0.0325114,0.06269705,-0.0039440654,-0.008792323,0.0024506897
0.00675272,-0.0325114,0.06269705,-0.0039440654,-0.008792323,0.0024506897
0.01002774,0.022591613,-0.016129255,0.0021631755,0.005686581,-0.0033474495
