C0,C1,C2,C3,C4,C5
-1.6153694,0.25593674,-0.29652464,2.2345867,0.701702,-6.005027
-1.6153694,0.25593674,-0.29652464,2.2345867,0.701702,-6.005027
-2.0141134,1.6574056,-0.13316154,3.1737733,-0.3855108,-10.484103
-2.0141134,1.6574056,-0.13316154,3.1737733,-0.3855108,-10.484103
-1.0764174,3.6799228,0.75446415,0.83080107,2.161593,-14.471286
-1.0764174,3.6799228,0.75446415,0.83080107,2.161593,-14.471286
0.1664687,3.5828533,0.18241143,1.4321148,0.3960891,-11.449445
1.5080227,2.055788,0.021034718,-0.58479166,-3.4851801,-2.2477815
1.5080227,2.055788,0.021034718,-0.58479166,-3.4851801,-2.2477815
0.95160306,2.1684616,-0.054473877,1.9214982,0.748454,6.5604496
0.95160306,2.1684616,-0.054473877,1.9214982,0.748454,6.5604496
0.6514055,2.8896594,0.17922163,2.7032251,0.9073093,12.315119
0.6514055,2.8896594,0.17922163,2.7032251,0.9073093,12.315119
-0.42285496,2.668659,1.0763679,-3.7924793,2.3480222,12.533615
-0.42285496,2.668659,1.0763679,-3.7924793,2.3480222,12.533615
-1.5448891,2.5874596,-0.29175305,-3.7046695,-2.7204492,12.70205
-3.7183788,2.2083492,-1.120469,-0.7497673,-2.1972978,4.974257
-3.7183788,2.2083492,-1.120469,-0.7497673,-2.1972978,4.974257
-3.4769144,-0.3787325,0.46091413,3.110886,-1.8575984,-1.1385285
-3.4769144,-0.3787325,0.46091413,3.110886,-1.8575984,-1.1385285
