C0,C1,C2,C3,C4,C5
-0.33631432,-0.16740054,-0.011652231,-0.06198852,0.05811195,0.41253585
-0.31439525,-0.16263252,-0.028194547,0.014548178,-0.0052408543,-0.11548114
-0.31439525,-0.16263252,-0.028194547,0.014548178,-0.0052408543,-0.11548114
-0.2523538,-0.14337343,-0.01826799,0.09586814,-0.13471565,-0.5454967
-0.2523538,-0.14337343,-0.01826799,0.09586814,-0.13471565,-0.5454967
-0.1796605,-0.10519385,-0.033555627,0.2887815,-0.26534808,-0.7512632
-0.1796605,-0.10519385,-0.033555627,0.2887815,-0.26534808,-0.7512632
-0.14627409,-0.046117067,0.019199848,0.6516738,-0.8500119,-0.9432664
-0.14627409,-0.046117067,0.019199848,0.6516738,-0.8500119,-0.9432664
-0.12370396,0.023987472,0.041654944,0.4819316,-1.1043324,-1.0886998
-0.07522881,0.0942961,-0.0057148933,0.113414496,-0.7176038,-1.2642447
-0.07522881,0.0942961,-0.0057148933,0.113414496,-0.7176038,-1.2642447
0.026768565,0.15625888,-0.06495643,-0.15837099,-0.15261784,-1.2958733
0.026768565,0.15625888,-0.06495643,-0.15837099,-0.15261784,-1.2958733
0.14581966,0.19138896,-0.1065321,-0.15499835,0.005631216,-1.157916
0.14581966,0.19138896,-0.1065321,-0.15499835,0.005631216,-1.157916
0.23025382,0.19748521,-0.11003482,0.015819889,-0.007047921,-0.87012297
0.23025382,0.19748521,-0.11003482,0.015819889,-0.007047921,-0.87012297
0.28793967,0.19896558,-0.07104182,0.02541402,0.09911347,-0.48229584
0.31329268,0.19170845,-0.061127424,-0.016177686,0.22189967,0.110078506
0.31329268,0.19170845,-0.061127424,-0.016177686,0.22189967,0.110078506
0.24226528,0.16558668,-0.037474036,0.082370535,0.17397568,0.58118135
0.24226528,0.16558668,-0.037474036,0.082370535,0.17397568,0.58118135
0.1758269,0.15213513,0.017501593,0.04854073,0.20425941,0.91781527
0.1758269,0.15213513,0.017501593,0.04854073,0.20425941,0.91781527
0.08885312,0.11220235,0.032316208,-0.2000549,0.2738453,1.1941429
0.08885312,0.11220235,0.032316208,-0.2000549,0.2738453,1.1941429
-0.02328813,0.0865553,-0.0012959242,-0.27732292,0.32214814,1.3234016
-0.13056725,0.014634967,0.01382637,-0.23092283,0.3570516,1.2828218
-0.13056725,0.014634967,0.01382637,-0.23092283,0.3570516,1.2828218
-0.22030514,-0.050770044,0.013768673,-0.2918879,0.29180226,0.91804534
-0.22030514,-0.050770044,0.013768673,-0.2918879,0.29180226,0.91804534
-0.2388739,-0.11063892,0.0152772665,-0.3864178,0.35474062,0.5165045
-0.2388739,-0.11063892,0.0152772665,-0.3864178,0.35474062,0.5165045
-0.20982754,-0.10965282,-0.004949689,-0.44169614,0.48287982,0.14549291
-0.20982754,-0.10965282,-0.004949689,-0.44169614,0.48287982,0.14549291
-0.16889548,-0.10282469,-0.037180662,-0.37647638,0.33989084,-0.056664437
-0.15030378,-0.08367491,-0.06992304,-0.1133237,0.06394288,-0.22062618
-0.15030378,-0.08367491,-0.06992304,-0.1133237,0.06394288,-0.22062618
-0.13343787,-0.06798214,-0.022893429,-0.019847821,-0.04170596,-0.4932325
-0.13343787,-0.06798214,-0.022893429,-0.019847821,-0.04170596,-0.4932325
-0.08043218,-0.033068,-0.024403691,-0.12292818,0.09369261,-0.68344015
-0.08043218,-0.033068,-0.024403691,-0.12292818,0.09369261,-0.68344015
-0.00647825,0.019856155,-0.030951858,-0.122859105,0.11630724,-0.7383149
-0.00647825,0.019856155,-0.030951858,-0.122859105,0.11630724,-0.7383149
0.03954482,0.054596066,-0.045886397,0.038660817,-0.008373436,-0.6148974
0.067685604,0.067778826,-0.02691853,0.21335322,-0.10038979,-0.48157343
0.067685604,0.067778826,-0.02691853,0.21335322,-0.10038979,-0.48157343
0.09350395,0.074976206,0.0050946474,0.21831585,-0.18565276,-0.42717752
0.09350395,0.074976206,0.0050946474,0.21831585,-0.18565276,-0.42717752
0.120387554,0.07071358,0.007561207,0.22975142,-0.10328513,-0.20063275
0.120387554,0.07071358,0.007561207,0.22975142,-0.10328513,-0.20063275
0.114733994,0.064382315,0.03506267,0.18127298,-0.11923925,0.008542465
0.114733994,0.064382315,0.03506267,0.18127298,-0.11923925,0.008542465
0.06884402,0.07666528,0.02619946,-0.03735528,-0.09982797,0.1778876
0.023192883,0.07112473,0.00578928,-0.071728185,0.012091133,0.2511693
0.023192883,0.07112473,0.00578928,-0.071728185,0.012091133,0.2511693
0.02735418,0.043285966,-0.017047524,-0.10919698,0.06199795,0.23653202
0.02735418,0.043285966,-0.017047524,-0.10919698,0.06199795,0.23653202
0.031832516,-0.010996878,-4.4679642E-4,-0.040254723,0.03188652,0.2607841
0.031832516,-0.010996878,-4.4679642E-4,-0.040254723,0.03188652,0.2607841
0.03087145,-0.010983646,-0.014949679,-0.12025361,0.020266704,0.31011093
0.03087145,-0.010983646,-0.014949679,-0.12025361,0.020266704,0.31011093
-0.0063244104,-0.017815888,-0.03312826,-0.045263357,-0.008863504,0.38208732
-0.05081761,-0.03363204,-0.03878069,0.02473398,-0.069276854,0.40745637
-0.05081761,-0.03363204,-0.03878069,0.02473398,-0.069276854,0.40745637
-0.08319652,-0.06366897,-0.035409212,0.10056986,-0.074170485,0.29279575
-0.08319652,-0.06366897,-0.035409212,0.10056986,-0.074170485,0.29279575
0.022422314,-0.0692302,-0.16332555,0.060524553,-0.19913083,0.5485618
0.022422314,-0.0692302,-0.16332555,0.060524553,-0.19913083,0.5485618
-0.25707507,-0.12814021,-0.060614824,1.8846266,-1.6942512,0.6116465
-0.25707507,-0.12814021,-0.060614824,1.8846266,-1.6942512,0.6116465
-0.47266245,-0.119936764,0.2187432,1.4391795,-2.5907753,-0.50929797
-0.38737863,0.021384299,0.14613843,-0.36133283,-0.5405374,-1.6395464
-0.38737863,0.021384299,0.14613843,-0.36133283,-0.5405374,-1.6395464
-0.054981112,0.17145538,-0.05374801,-0.9624395,1.2330567,-1.9190413
-0.054981112,0.17145538,-0.05374801,-0.9624395,1.2330567,-1.9190413
0.22775263,0.20018137,-0.13681996,-0.27180278,0.73524857,-1.6631521
0.22775263,0.20018137,-0.13681996,-0.27180278,0.73524857,-1.6631521
0.32785022,0.19169691,-0.090911865,0.45931104,-0.41779467,-1.0777558
0.32785022,0.19169691,-0.090911865,0.45931104,-0.41779467,-1.0777558
0.32140684,0.17230505,-0.010671616,0.55439675,-0.56430787,-0.4011254
0.25522506,0.19052488,0.028554916,0.20422317,-0.08991468,0.1323273
0.25522506,0.19052488,0.028554916,0.20422317,-0.08991468,0.1323273
0.19123805,0.17054877,0.042806625,-0.10811281,0.30164278,0.55818385
0.19123805,0.17054877,0.042806625,-0.10811281,0.30164278,0.55818385
0.1386385,0.1387344,0.04678595,-0.36646724,0.41308567,0.8327738
0.1386385,0.1387344,0.04678595,-0.36646724,0.41308567,0.8327738
0.055727124,0.10832882,0.01077199,-0.476884,0.3202721,0.9859178
0.055727124,0.10832882,0.01077199,-0.476884,0.3202721,0.9859178
-0.0018539429,0.07647467,-0.01669538,-0.44933602,0.30066022,0.9543796
-0.042493463,0.03649789,-0.014358759,-0.5076589,0.37400272,0.96168655
-0.042493463,0.03649789,-0.014358759,-0.5076589,0.37400272,0.96168655
-0.092185974,-0.010858297,-0.034082532,-0.48193675,0.43464428,0.9621486
-0.092185974,-0.010858297,-0.034082532,-0.48193675,0.43464428,0.9621486
-0.12694585,-0.0651167,-0.05480039,-0.45906848,0.32645506,0.81453407
-0.12694585,-0.0651167,-0.05480039,-0.45906848,0.32645506,0.81453407
-0.1748302,-0.0845772,-0.081343174,-0.35298014,0.21551222,0.61942
-0.1748302,-0.0845772,-0.081343174,-0.35298014,0.21551222,0.61942
-0.21503097,-0.11986792,-0.077553034,-0.18696454,0.17610602,0.38538328
-0.21906441,-0.13678372,-0.08216667,0.08244392,-4.8867427E-5,0.015420699
-0.21906441,-0.13678372,-0.08216667,0.08244392,-4.8867427E-5,0.015420699
-0.19777435,-0.12918091,-0.025124311,0.2386649,-0.14308792,-0.31171963
-0.19777435,-0.12918091,-0.025124311,0.2386649,-0.14308792,-0.31171963
-0.15055382,-0.082715094,-0.037093163,0.22393523,-0.1946465,-0.5790512
-0.15055382,-0.082715094,-0.037093163,0.22393523,-0.1946465,-0.5790512
-0.12035698,-0.022829235,-0.02134788,0.440877,-0.32508168,-0.72016597
-0.12035698,-0.022829235,-0.02134788,0.440877,-0.32508168,-0.72016597
-0.07481241,0.021593869,0.012798071,0.40304548,-0.46382147,-0.92038673
-0.006409645,0.06771785,0.0056142807,0.29468793,-0.29341665,-0.96752095
-0.006409645,0.06771785,0.0056142807,0.29468793,-0.29341665,-0.96752095
0.0668658,0.10575467,8.239746E-4,0.18704782,-0.16666766,-0.95144176
0.0668658,0.10575467,8.239746E-4,0.18704782,-0.16666766,-0.95144176
0.1498704,0.12638873,0.0031450987,0.14333464,-0.12835877,-0.78076756
0.1498704,0.12638873,0.0031450987,0.14333464,-0.12835877,-0.78076756
0.18307734,0.14119416,0.026273012,0.0354682,-0.022896748,-0.463197
0.18307734,0.14119416,0.026273012,0.0354682,-0.022896748,-0.463197
0.20151508,0.15246606,-0.0016617775,-0.17741811,0.048587337,-0.11549206
0.18879008,0.13595152,-0.02940464,-0.13307205,0.11769765,0.2999373
0.18879008,0.13595152,-0.02940464,-0.13307205,0.11769765,0.2999373
0.13704884,0.10706329,-0.017629743,-0.07521271,0.043264344,0.5250322
0.13704884,0.10706329,-0.017629743,-0.07521271,0.043264344,0.5250322
0.08405733,0.0756793,-0.022194147,-0.0948872,0.0045879837,0.72511744
0.08405733,0.0756793,-0.022194147,-0.0948872,0.0045879837,0.72511744
0.022346854,0.04841727,-0.0254457,-0.10051685,0.16063005,0.8747296
0.022346854,0.04841727,-0.0254457,-0.10051685,0.16063005,0.8747296
